3.380212294100004566e+00 1.814998973467125409e-01 2.949634631631172302e-02 8.111664393985440827e-03 2.927282417295980124e-03 1.212472434277400094e-03 5.058197979640999785e-04 1.983842156960000319e-04 7.470719890319999651e-05 3.218798621600000079e-05 2.110073140669999739e-05 1.948599940590000441e-05 1.900118499339999983e-05 1.753449412990000023e-05 1.513841884620000030e-05 1.234047057560000038e-05 9.612193273921998442e-06 7.224825597299999852e-06 5.278129487000000258e-06 3.768657742000000252e-06 2.641226363999999722e-06 1.822747009989999922e-06 1.241741122759999883e-06 8.367556980599999973e-07 5.586333944299999253e-07 3.699711038589999886e-07 2.433211981860000070e-07 1.590561976309999915e-07 1.034186090749999952e-07 6.692497201759999774e-08 4.312670873220000160e-08 2.768664668639999920e-08 1.771446465640000134e-08 1.129957452396000142e-08 7.187832567389999966e-09 4.560863422400000276e-09 2.887398311919000183e-09 1.824152235921999790e-09 1.150230487464999939e-09 7.240118167770000407e-10 4.549922183239000154e-10 2.855045883043999663e-10 1.789040585063000120e-10 1.119613548105100152e-10 6.998360551257999938e-11 4.369585571808000039e-11 2.725408075785000031e-11 1.698237883311200023e-11 1.057224702041500028e-11 6.576004527006999909e-12 4.087004060395100168e-12 2.538142723751799688e-12 1.575117230550099860e-12 9.768144698046000579e-13 6.053814532842200723e-13 3.749542851153899915e-13 2.320987149390599785e-13 1.435899578670600163e-13 8.878570078895899915e-14 5.487059367657999550e-14 3.389404939702900262e-14 2.092681934348710011e-14 1.291477773259650097e-14 7.966760892224900875e-15 4.912407480598999583e-15 3.027826638603169863e-15 1.865510084995620047e-15 1.148946291775829969e-15 7.073631609259999791e-16 4.353417142677990064e-16 2.678350658050780422e-16 1.647243590147560145e-16 1.012756973742336947e-16 6.224626249974629071e-17 3.824593191991339932e-17 2.349222390054489708e-17 1.442555782258948129e-17 8.855502595326339977e-18 5.434609575106010368e-18 3.334266885942109966e-18 2.045085511466426977e-18
3.809564309100009982e+00 2.023607407339888808e-01 3.307550010509601596e-02 9.129221134162084084e-03 3.303199231825829953e-03 1.369901362029800210e-03 5.742518635956001026e-04 2.278320860149999965e-04 8.719180088229999844e-05 3.782224162100000027e-05 2.416219867840000216e-05 2.173330175577999754e-05 2.101846352140000171e-05 1.941368386489999967e-05 1.684719614640000160e-05 1.383127898400000172e-05 1.085820205339999882e-05 8.229240697799999381e-06 6.063778835599999873e-06 4.367593155799999920e-06 3.088136608099999804e-06 2.150304363870000063e-06 1.478147383889999879e-06 1.005115410500000071e-06 6.771685552899999613e-07 4.525990131149999520e-07 3.004120656900000280e-07 1.981946139169999942e-07 1.300645121909999973e-07 8.495372973800001140e-08 5.525687204519999613e-08 3.580683236420000405e-08 2.312545175760000099e-08 1.489026114257999902e-08 9.561491380190000263e-09 6.124493772330000545e-09 3.914115403179999814e-09 2.496322358877999899e-09 1.589077598651000064e-09 1.009794872420000082e-09 6.406561947966000565e-10 4.058582920775999887e-10 2.567606688464999828e-10 1.622292906005999798e-10 1.023800268252500005e-10 6.453893971068000947e-11 4.064254701189000218e-11 2.556941451878000163e-11 1.607188778512999711e-11 1.009352382963199997e-11 6.333889763108000418e-12 3.971641017313399938e-12 2.488623408018199634e-12 1.558311248785000085e-12 9.751467396664999987e-13 6.098464888916099727e-13 3.811701936612600308e-13 2.381096705123699830e-13 1.486638744248499807e-13 9.277134608146000105e-14 5.786438762102499651e-14 3.607502074809600343e-14 2.248058335011610133e-14 1.400301680521400128e-14 8.718770158566299188e-15 5.426432578392800461e-15 3.376018433072510149e-15 2.099577088339999822e-15 1.305270540557300163e-15 8.111769144914899684e-16 5.039426581602079222e-16 3.129687166315780051e-16 1.943025642896870139e-16 1.205916757695450024e-16 7.482049861965109895e-17 4.640784330919929756e-17 2.877613414909989502e-17 1.783800375222337004e-17 1.105439659655920145e-17 6.848587003045640280e-18 4.241760709910810184e-18
4.265821164000017873e+00 2.243238987505693505e-01 3.687874838583891923e-02 1.021317028054228269e-02 3.704807571756139895e-03 1.538477066577000106e-03 6.479174588529998911e-04 2.599033032700000093e-04 1.009757974210000013e-04 4.410472744319999324e-05 2.755212984240000502e-05 2.414414212649999966e-05 2.313816362580000007e-05 2.137719551279999963e-05 1.863446469220000087e-05 1.540032799319999800e-05 1.218059913952000142e-05 9.304601400199999541e-06 6.912783244199999626e-06 5.021100341400000670e-06 3.580462830699999797e-06 2.514626273500000100e-06 1.743649368199999788e-06 1.196035458360000169e-06 8.128854094800000095e-07 5.481176197799999834e-07 3.670487258230000037e-07 2.443183918869999785e-07 1.617683316170000070e-07 1.066111304510000021e-07 6.996883531169999149e-08 4.575008660260000124e-08 2.981489222570000004e-08 1.937193885630000033e-08 1.255261389067999819e-08 8.113801022439999004e-09 5.232877238580000070e-09 3.367970223087000048e-09 2.163621981490999827e-09 1.387538306550999988e-09 8.884194770770000157e-10 5.680078784635000722e-10 3.626615327944000106e-10 2.312604056582000010e-10 1.472961128423000032e-10 9.371436954371000473e-11 5.956318292213000026e-11 3.782117531767999839e-11 2.399401297687799722e-11 1.520913158101700098e-11 9.632986300540000323e-12 6.096665686722999570e-12 3.855821064433999396e-12 2.436972278910600113e-12 1.539246176179699850e-12 9.716343485025999894e-13 6.129819389932500162e-13 3.865044010351600259e-13 2.435756841589200079e-13 1.534248747535600083e-13 9.659368680233000534e-14 6.078564884669300495e-14 3.823495364565400230e-14 2.404000857995160120e-14 1.510879651914029971e-14 9.491881060432000479e-15 5.960837308504600297e-15 3.741966599603229946e-15 2.348200071235559470e-15 1.473049951604260031e-15 9.237433096748900030e-16 5.790824538358679893e-16 3.629010279399250003e-16 2.273515169770580508e-16 1.423876832793949989e-16 8.914866840169789019e-17 5.579920058570050077e-17 3.491518326863139984e-17 2.184118445678769993e-17 1.365889604520742081e-17 8.539540001034138498e-18
4.747799727000034942e+00 2.473302133931107039e-01 4.089998704564740128e-02 1.136161204713624119e-02 4.131549962454400017e-03 1.718031095200000082e-03 7.267877169919999573e-04 2.946174403039999675e-04 1.161041583110000090e-04 5.105875605260000005e-05 3.128881129569999583e-05 2.672671935909999889e-05 2.535806030300000004e-05 2.342055550390000291e-05 2.049480818610000039e-05 1.704203677320000136e-05 1.357530720634999862e-05 1.044838294450000075e-05 7.823833541400000265e-06 5.728926610699999965e-06 4.118709106600000711e-06 2.916633063700000236e-06 2.039365538070000117e-06 1.410688538629999844e-06 9.669011145899999791e-07 6.575255072899999864e-07 4.440885276890000037e-07 2.981414407020000260e-07 1.991087110679999872e-07 1.323558416540000179e-07 8.761990722299999843e-08 5.779068353300000111e-08 3.799049835000000058e-08 2.490003216870000009e-08 1.627631693640999883e-08 1.061328681995999978e-08 6.905200041870000460e-09 4.483536766789999790e-09 2.905749014029000055e-09 1.879979298855000197e-09 1.214404276256000123e-09 7.833243281449999081e-10 5.045869144749000817e-10 3.246300043930999796e-10 2.086108019726000057e-10 1.339103324292599930e-10 8.587205825456999893e-11 5.501472122636999847e-11 3.521444841758999850e-11 2.252166580400100366e-11 1.439257266298099892e-11 9.190814610260998917e-12 5.864963634558999077e-12 3.740148294720399985e-12 2.383631491663700110e-12 1.518201228818300073e-12 9.664329563239999924e-13 6.148623497671999634e-13 3.909837408074800161e-13 2.484985992252000050e-13 1.578637392236400072e-13 1.002402057790960110e-13 6.362240491690500253e-14 4.036397373721400079e-14 2.559765385996160360e-14 1.622687632076089873e-14 1.028261664766100103e-14 6.513451939076500072e-15 4.124413616949269419e-15 2.610724624190290196e-15 1.652007460584069913e-15 1.045006399398069993e-15 6.608234066607380176e-16 4.177481436211910176e-16 2.640031693185320266e-16 1.667907545764859780e-16 1.053430021510879099e-16 6.651396969525819576e-17 4.198516646506040063e-17 2.649456797320569937e-17 1.671466340677604921e-17
5.254086205000064069e+00 2.713156876575953391e-01 4.513199798957327064e-02 1.257226392210903515e-02 4.582720729846300779e-03 1.908318807268999905e-03 8.108005109540000060e-04 3.319747416890000014e-04 1.326148343520000073e-04 5.870508016529999757e-05 3.538774190559999567e-05 2.948997494089999948e-05 2.767641567389999817e-05 2.553884554969999832e-05 2.242280904579999927e-05 1.875050014719999728e-05 1.503759572582999941e-05 1.165748214619999974e-05 8.795078070000000151e-06 6.490293408799999907e-06 4.702956868600000382e-06 3.356931646899999842e-06 2.366179107349999962e-06 1.650081528030000213e-06 1.140229783959999872e-06 7.817629892200000496e-07 5.323600224299998863e-07 3.603692357079999745e-07 2.426692806149999947e-07 1.626587426980000062e-07 1.085826058009999988e-07 7.221875404809999744e-08 4.787511185950000420e-08 3.164352822930000171e-08 2.085933589930000129e-08 1.371710894846000030e-08 9.000449265410000559e-09 5.893720937300000840e-09 3.852246926079000097e-09 2.513640786587999936e-09 1.637622351287999935e-09 1.065362010742000024e-09 6.921512490894999853e-10 4.491257189733000007e-10 2.910954765880000016e-10 1.884676038509999913e-10 1.218995328300199892e-10 7.876981207023001005e-11 5.085527037231000246e-11 3.280602046408999690e-11 2.114623005053999958e-11 1.362049297946200120e-11 8.766994938306998708e-12 5.639273890228000346e-12 3.625142043821699968e-12 2.328999967058100258e-12 1.495438031442299915e-12 9.596943483484000254e-13 6.155645443193200338e-13 3.946392754417200089e-13 2.528843883199000067e-13 1.619745139541580161e-13 1.037006493660170009e-13 6.636408714279399395e-14 4.245297333919800243e-14 2.714642096292610013e-14 1.735210319733039993e-14 1.108745096901120048e-14 7.081997858993299784e-15 4.521978354867910437e-15 2.886381734356570197e-15 1.841770477820809872e-15 1.174836156687480049e-15 7.491734987886600659e-16 4.775882977257250015e-16 3.043642895774640073e-16 1.939120960904210284e-16 1.235064590498977063e-16 7.864123906703891402e-17 5.005980347802550276e-17 3.185723139285670182e-17
5.783042397000115464e+00 2.962108523453066411e-01 4.956613338804796015e-02 1.384244589081653869e-02 5.057446034010000709e-03 2.109008812711699911e-03 8.998561746039999715e-04 3.719564269079999458e-04 1.505356344460000032e-04 6.706272312889999710e-05 3.986105472549999362e-05 3.244274329400000421e-05 3.009207506069999820e-05 2.772647138339999739e-05 2.441273191729999759e-05 2.051947837260000056e-05 1.656200770082000113e-05 1.292810748649999867e-05 9.824074460000000624e-06 7.303853900800000302e-06 5.332803196400000457e-06 3.835766229900000433e-06 2.724700759400000126e-06 1.915019657670000022e-06 1.333750318889999994e-06 9.216877896999999555e-07 6.326444337699999786e-07 4.316840804299999700e-07 2.930274586930000201e-07 1.979951265689999948e-07 1.332393420240000062e-07 8.933666321999999606e-08 5.970435329350001301e-08 3.978360125079999966e-08 2.643931422629999940e-08 1.752877778193000093e-08 1.159578655836000081e-08 7.655580495710000944e-09 5.044990010990000995e-09 3.319044574931000272e-09 2.180186514138000027e-09 1.430053699055000103e-09 9.367751896940000653e-10 6.128940378573000295e-10 4.005350391914999951e-10 2.614773117997000345e-10 1.705279209297999861e-10 1.111098138914600102e-10 7.233200259556000128e-11 4.704929475503999538e-11 3.058024625761999844e-11 1.986151607064500083e-11 1.289093008221500042e-11 8.361275825005999993e-12 5.419912316694500204e-12 3.511210801414400085e-12 2.273413409628199816e-12 1.471185816994899974e-12 9.515558903615700230e-13 6.151603890338800239e-13 3.975014903130500414e-13 2.567400794147999688e-13 1.657525877719419926e-13 1.069658616379899867e-13 6.900084171181499634e-14 4.449321459919900031e-14 2.867932979520530162e-14 1.847928512144909632e-14 1.190273730947159997e-14 7.664045625298500591e-15 4.933130139993269960e-15 3.174270335064210265e-15 2.041858286538240037e-15 1.313018791290619834e-15 8.440787264760299821e-16 5.424556992073280369e-16 3.485116091044829538e-16 2.238432791492379741e-16 1.437298017109650095e-16 9.226301955654328962e-17 5.920912131836090140e-17
6.333247697000202514e+00 3.219622613449882320e-01 5.419574946149355310e-02 1.517011725608495044e-02 5.555055101938999491e-03 2.319839318505000341e-03 9.938809625349999920e-04 4.145495644170000128e-04 1.698899101300000098e-04 7.615287886839999755e-05 4.472008835169999862e-05 3.559583504979999907e-05 3.260770866000000002e-05 2.998032703870000238e-05 2.646108109999999603e-05 2.234481162939999825e-05 1.814433671882999792e-05 1.425723427520000098e-05 1.090891754730000137e-05 8.168546066300000266e-06 6.007954326800000203e-06 4.353431966100000522e-06 3.115562758099999948e-06 2.206307034210000063e-06 1.548337366059999877e-06 1.078162202360000022e-06 7.457341523399999991e-07 5.127831139800000002e-07 3.507786274480000313e-07 2.388604401610000165e-07 1.619929223959999946e-07 1.094659530159999996e-07 7.373122512140000044e-08 4.951677849429999418e-08 3.316708181260000361e-08 2.216282707749999993e-08 1.477740809022999935e-08 9.833472349439999019e-09 6.531671779900000601e-09 4.331289401229999845e-09 2.867765560857000044e-09 1.896067793497999911e-09 1.251966535522999978e-09 8.256612403981000700e-10 5.439008250440000196e-10 3.579151783258000108e-10 2.352949824558999899e-10 1.545410834573399941e-10 1.014142248274099976e-10 6.649680358738999952e-11 4.356831375210000025e-11 2.852511302839599924e-11 1.866324357292999909e-11 1.220296343543100066e-11 7.974005277278000847e-12 5.207561299153999433e-12 3.399000219719200296e-12 2.217367712820599700e-12 1.445784847559399864e-12 9.422327020554598707e-13 6.137761530320399611e-13 3.996386251619000218e-13 2.600985784500700249e-13 1.692108281132760036e-13 1.100382947155809983e-13 7.153038848628999051e-14 4.648080982309199758e-14 3.019244559274269756e-14 1.960510293704300151e-14 1.272595475993060151e-14 8.257825783923700556e-15 5.356714395289699133e-15 3.473696890714390257e-15 2.251900378457509999e-15 1.459396468811319789e-15 9.455120312522599721e-16 6.123968268241040068e-16 3.965272593851660078e-16 2.566784283818680486e-16 1.661054169666029850e-16 1.074628142491038007e-16
6.902842199000347456e+00 3.484965044125619138e-01 5.901004089351349208e-02 1.655217224188693798e-02 6.074432026937900096e-03 2.540353707195000445e-03 1.092720428157000021e-03 4.597094947839999984e-04 1.906825256120000113e-04 8.599360479029999544e-05 4.997144765929998944e-05 3.895629234279999678e-05 3.522431185400000088e-05 3.229474075000000080e-05 2.856167176139999862e-05 2.422042038879999897e-05 1.977853638341999957e-05 1.564011876880000047e-05 1.204636283260000028e-05 9.082239822400001866e-06 6.727231161599999604e-06 4.909544960599999812e-06 3.538904129499999480e-06 2.524385586199999663e-06 1.784603677290000076e-06 1.251870946720000124e-06 8.723071278700000483e-07 6.042916641099999546e-07 4.164758675359999845e-07 2.857287057450000126e-07 1.952384555119999974e-07 1.329285001629999745e-07 9.021346391290000328e-08 6.104653964500001114e-08 4.120120604089999730e-08 2.774136321100000001e-08 1.863839458055000058e-08 1.249774653278000043e-08 8.365050826870001454e-09 5.589651690880000135e-09 3.729401880191000206e-09 2.484751063346999709e-09 1.653332057102999868e-09 1.098780838300999997e-09 7.294130957291000507e-10 4.837065019510999640e-10 3.204544884068000017e-10 2.121061190294999946e-10 1.402705205442300039e-10 9.268909609274999165e-11 6.120136445208999803e-11 4.038153444569000050e-11 2.662627644416600206e-11 1.754521983994700113e-11 1.155425276679400154e-11 7.604539167240999563e-12 5.002238101411300193e-12 3.288723621091000312e-12 2.161084322396599664e-12 1.419404360359400043e-12 9.318348266092999122e-13 6.114741927143699904e-13 4.010802602665000058e-13 2.629694140774899771e-13 1.723478889961980063e-13 1.129116619954449901e-13 7.394498186919899619e-14 4.840837760898500656e-14 3.167954647175190078e-14 2.072470408854050256e-14 1.355353326704300161e-14 8.860839737375901412e-15 5.791064770538800481e-15 3.783607083697509881e-15 2.471272119758069805e-15 1.613633204975850175e-15 1.053322521765369993e-15 6.873730523071679883e-16 4.484357126030420257e-16 2.924732901777359795e-16 1.907006833210040022e-16
7.490489262000588511e+00 3.757687082704945780e-01 6.400218705261721819e-02 1.798674800788386402e-02 6.614873559931100898e-03 2.770265439752000059e-03 1.196286939790999976e-03 5.074146846909999460e-04 2.129182269839999925e-04 9.660671745420000263e-05 5.562374159540000381e-05 4.253341517599999836e-05 3.794806667299999641e-05 3.466880031600000242e-05 3.071187912720000398e-05 2.614362181320000069e-05 2.146122332457999643e-05 1.707376379630000157e-05 1.323442804170000099e-05 1.004370855780000027e-05 7.490015935300000609e-06 5.504062472800000365e-06 3.995093540099999809e-06 2.869846799900000109e-06 2.043253144449999652e-06 1.443559967309999848e-06 1.013089657019999878e-06 7.068741906299999534e-07 4.907042933199999703e-07 3.391017611370000035e-07 2.333962193280000171e-07 1.600686491090000108e-07 1.094283555620000040e-07 7.459319764719999291e-08 5.071465322419999911e-08 3.439864067900000063e-08 2.328188804880000033e-08 1.572696178509999914e-08 1.060451501827999894e-08 7.138711552200001124e-09 4.798336370999999692e-09 3.220738284211999931e-09 2.159030301651999863e-09 1.445572494673999903e-09 9.667969351389999535e-10 6.459204628260000699e-10 4.311238339718000007e-10 2.874954952328999713e-10 1.915532853239000203e-10 1.275262003276499904e-10 8.483618910848998966e-11 5.639674560030000390e-11 3.746582018825000129e-11 2.487366037434299996e-11 1.650368092922299850e-11 1.094387851379399882e-11 7.253092358142000857e-12 4.804497766320400197e-12 3.180941911264900063e-12 2.105015298142000039e-12 1.392369450841799999e-12 9.205787824288200230e-13 6.083899005839099836e-13 4.019060315085800543e-13 2.653962602768699848e-13 1.751855483805189878e-13 1.155951944774770098e-13 7.624718237919200070e-14 5.027530540686800064e-14 3.313880333565500679e-14 2.183605176437749880e-14 1.438368450032739960e-14 9.471701511733999284e-15 6.235200342208600665e-15 4.103363144525349403e-15 2.699598653984029759e-15 1.775540994111530292e-15 1.167446106659810064e-15 7.673964009717090645e-16 5.042910867971310052e-16 3.313012354965329700e-16
8.094450468000971455e+00 4.037131236784755606e-01 6.916100685416107230e-02 1.947081928096268053e-02 7.175194383740599383e-03 3.009093312259999986e-03 1.304410394186000235e-03 5.576117515359999477e-04 2.365837909130000043e-04 1.080086119319999992e-04 6.168230314020000456e-05 4.633157919899999407e-05 4.078248531300000254e-05 3.709935509900000078e-05 3.290608706169999851e-05 2.810941710499999859e-05 2.318724494191999803e-05 1.855345285600000041e-05 1.446968763750000066e-05 1.105063538720000169e-05 8.294812259099999308e-06 6.136225728999999425e-06 4.483964204299999517e-06 3.242894133199999838e-06 2.324703109500000273e-06 1.653767921749999970e-06 1.168667615749999896e-06 8.211041189499999363e-07 5.739911953500000096e-07 3.994468167899999799e-07 2.768685245349999951e-07 1.912239266349999956e-07 1.316529844369999834e-07 9.038055300810000427e-08 6.188582426809999572e-08 4.227514681659999967e-08 2.881726579530000071e-08 1.960544059024999964e-08 1.331454064113999940e-08 9.027410444910000031e-09 6.111460528870000136e-09 4.131656191948000380e-09 2.789628960963000290e-09 1.881269665984999761e-09 1.267281699784000101e-09 8.527973805552999979e-10 5.733238851534000025e-10 3.850908919469999883e-10 2.584397511572999803e-10 1.733042965144200140e-10 1.161269543085100149e-10 7.775875618352000067e-11 5.203260979478000026e-11 3.479584438540000108e-11 2.325509114407399799e-11 1.553315660361800084e-11 1.036964673093700087e-11 6.918977333764000137e-12 4.614279678608200019e-12 3.075807570542499587e-12 2.049347586830199958e-12 1.364836046362800019e-12 9.085745921192100510e-13 6.045923106036899338e-13 4.021545004970799927e-13 2.673974487115699612e-13 1.777299323437249759e-13 1.180884035690359870e-13 7.843345468463800008e-14 5.207710315256000188e-14 3.456587741593900597e-14 2.293545364256469972e-14 1.521350726981719911e-14 1.008826433862049958e-14 6.687613088273800421e-15 4.431958759524539889e-15 2.936246255315970564e-15 1.944749865659370099e-15 1.287691226339350135e-15 8.523901846947690068e-16 5.640863480268689853e-16
